Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
5960000,0.5651906,0.4496244,None,None,None,None,13.500003337860107,13.500003337860107,1.0
5970000,0.5436054,0.4046793,0.011875624,0.021484682,0.00030000004,2899.0,21.600004196166992,21.600004196166992,1.0
5980000,0.6353216,0.40552968,None,None,None,4249.0,23.750004410743713,23.750004410743713,1.0
5990000,0.7071704,0.38667986,0.015751023,0.017869981,0.00030000004,3626.6666666666665,19.37233696381251,19.37233696381251,1.0
6000000,0.65184754,0.41775677,None,None,None,2978.25,20.770754389464855,20.770754389464855,1.0
6010000,0.6838544,0.23931696,0.013136325,0.019974321,0.00030000004,3174.0,21.575004279613495,21.575004279613495,1.0
6020000,0.7048925,0.4702998,None,None,None,None,None,None,1.0
6030000,0.6587303,0.33732307,0.012785251,0.016650867,0.00030000004,5019.75,18.104253262281418,18.104253262281418,1.0
6040000,0.6532621,0.36347774,None,None,None,3416.0,20.583003520965576,20.583003520965576,1.0
6050000,0.6637133,0.30601826,0.0100476425,0.018399952,0.00030000004,6049.0,18.450004279613495,18.450004279613495,1.0
6060000,0.67343533,0.40412623,None,None,None,9999.0,None,None,1.0
6070000,0.6678518,0.31720164,0.013954378,0.015941868,0.00030000004,3483.0,16.883003786206245,16.883003786206245,1.0
6080000,0.66115934,0.41868144,None,None,None,5276.666666666667,17.889003078142803,17.889003078142803,1.0
6090000,0.7011624,0.32255727,0.012248244,0.013947615,0.0003,None,None,None,1.0
6100000,0.65793973,0.3293752,None,None,None,5645.8,19.153203493356706,19.153203493356706,1.0
6110000,0.6100984,0.3777748,None,None,None,5339.2,13.459802967309951,13.459802967309951,1.0
6120000,0.5130357,0.3781577,0.011831226,0.021171058,0.00030000004,3849.0,20.650003910064697,20.650003910064697,1.0
6130000,0.5730456,0.55294967,None,None,None,None,None,None,1.0
6140000,0.58612984,0.49087802,0.018655537,0.019658066,0.00030000004,3966.0,17.533003211021423,17.533003211021423,1.0
6150000,0.5727499,0.3527229,None,None,None,7799.0,10.366669327020645,10.366669327020645,1.0
6160000,0.60998183,0.43214935,0.014997828,0.014829304,0.00030000004,3349.0,21.150005102157593,21.150005102157593,1.0
6170000,0.63495624,0.42055732,None,None,None,3849.0,19.65000319480896,19.65000319480896,1.0
6180000,0.63742584,0.43349126,0.018545888,0.015537395,0.00030000004,3677.0,20.988670587539673,20.988670587539673,1.0
6190000,0.60529625,0.39697054,None,None,None,3049.0,21.45000410079956,21.45000410079956,1.0
6200000,0.6187363,0.38496065,0.011520297,0.018337684,0.00030000004,4065.5,21.43350398540497,21.43350398540497,1.0
6210000,0.67815256,0.41530636,None,None,None,3771.0,20.89467030763626,20.89467030763626,1.0
6220000,0.5986887,0.3448123,0.013924953,0.020327453,0.00030000004,6107.5,20.491502046585083,20.491502046585083,1.0
6230000,0.5644162,0.43635085,None,None,None,4332.0,17.083337008953094,17.083337008953094,1.0
6240000,0.5915236,0.4600244,0.015618537,0.016780991,0.00030000004,5157.0,20.09200420975685,20.09200420975685,1.0
6250000,0.537456,0.45047885,None,None,None,9999.0,-1.9999995231628418,-1.9999995231628418,1.0
6260000,0.60046655,0.42976406,0.017948737,0.016197233,0.00030000004,2777.0,20.44150424003601,20.44150424003601,1.0
6270000,0.60079914,0.37821138,None,None,None,None,20.28300380706787,20.28300380706787,1.0
6280000,0.5098147,0.35803768,None,None,None,3591.0,22.158003956079483,22.158003956079483,1.0
6290000,0.59816104,0.4629702,0.01468897,0.015670583,0.00030000004,3855.4,19.94360339641571,19.94360339641571,1.0
6300000,0.59175277,0.36297342,None,None,None,9999.0,15.000003091990948,15.000003091990948,1.0
6310000,0.5673342,0.4530509,0.014557124,0.01744126,0.00030000004,None,None,None,1.0
6320000,0.5912964,0.4928726,None,None,None,3404.6666666666665,20.42767020066579,20.42767020066579,1.0
6330000,0.5849752,0.35006705,0.015339778,0.014238889,0.00030000004,7932.0,19.567003428936005,19.567003428936005,1.0
6340000,0.6615153,0.48306578,None,None,None,6399.0,16.100003391504288,16.100003391504288,1.0
6350000,0.57662284,0.43265846,0.015956441,0.015760291,0.00030000004,6321.0,19.84467041492462,19.84467041492462,1.0
6360000,0.56594193,0.3014948,None,None,None,3799.0,19.950004041194916,19.950004041194916,1.0
6370000,0.58088976,0.4786927,0.013727697,0.014052304,0.00030000004,2966.0,20.199670712153118,20.199670712153118,1.0
6380000,0.61108446,0.40483016,None,None,None,None,None,None,1.0
6390000,0.61167186,0.36822233,0.016812656,0.017160052,0.00030000004,5593.333333333333,19.07233687241872,19.07233687241872,1.0
6400000,0.5686562,0.48622876,None,None,None,None,None,None,1.0
6410000,0.52574676,0.41105956,0.01502099,0.01825359,0.00030000004,5543.333333333333,19.183502972126007,19.183502972126007,1.0
6420000,0.5901755,0.4009383,None,None,None,3573.5,18.1170036594073,18.1170036594073,1.0
6430000,0.6084266,0.3994757,0.015397857,0.019389302,0.00030000004,6641.0,18.108003981411457,18.108003981411457,1.0
6440000,0.6619481,0.38687897,None,None,None,None,None,None,1.0
6450000,0.6023894,0.38640186,0.012814411,0.014209925,0.00030000004,4024.8571428571427,20.045574954577855,20.045574954577855,1.0
6460000,0.59661657,0.3803565,None,None,None,2766.0,19.73300337791443,19.73300337791443,1.0
6470000,0.5771435,0.3864045,None,None,None,9999.0,14.500003278255463,14.500003278255463,1.0
6480000,0.5944919,0.5256932,0.015604138,0.016094765,0.00030000004,3532.0,20.967004358768463,20.967004358768463,1.0
6490000,0.57363683,0.35991302,None,None,None,4993.666666666667,20.172003984451294,20.172003984451294,1.0
6500000,0.62106645,0.44665653,0.013962941,0.020662425,0.00030000004,6424.25,18.949753411114216,18.949753411114216,1.0
6510000,0.6336274,0.43728867,None,None,None,5966.0,18.699669977029163,18.699669977029163,1.0
6520000,0.6323452,0.440523,0.015927874,0.02154514,0.00030000004,None,None,None,1.0
6530000,0.67152077,0.4046253,None,None,None,3524.5,20.474503681063652,20.474503681063652,1.0
6540000,0.64107126,0.4341255,0.014691419,0.017320804,0.00030000004,7082.0,18.417004138231277,18.417004138231277,1.0
6550000,0.6382054,0.34817415,None,None,None,3221.0,20.44466992219289,20.44466992219289,1.0
6560000,0.6582017,0.500725,0.013203458,0.01788325,0.00030000004,None,None,None,1.0
6570000,0.7151738,0.38431165,None,None,None,4916.0,18.266003847122192,18.266003847122192,1.0
6580000,0.6545174,0.36600244,0.013538039,0.016899018,0.00030000004,4057.0,20.033603942394258,20.033603942394258,1.0
6590000,0.6875066,0.36761424,None,None,None,6557.5,19.38300383090973,19.38300383090973,1.0
6600000,0.6255069,0.4262841,0.013834224,0.015894288,0.00030000004,5065.5,17.9556711713473,17.9556711713473,1.0
6610000,0.56734484,0.34637097,None,None,None,4240.5,20.258504539728165,20.258504539728165,1.0
6620000,0.60228187,0.4562893,0.011797543,0.015351711,0.00030000004,9999.0,16.000003397464752,16.000003397464752,1.0
6630000,0.68152213,0.42639604,None,None,None,None,None,None,1.0
6640000,0.60693717,0.32743958,0.014308992,0.017002733,0.00030000004,4057.25,19.191753700375557,19.191753700375557,1.0
6650000,0.5660235,0.4476593,None,None,None,3966.0,19.533002972602844,19.533002972602844,1.0
6660000,0.60217035,0.3207921,None,None,None,None,None,None,1.0
6670000,0.6961337,0.45509693,0.013104532,0.021829726,0.00030000004,4336.5,20.787503570318222,20.787503570318222,1.0
6680000,0.64685655,0.31944463,None,None,None,5688.0,17.9776695171992,17.9776695171992,1.0
6690000,0.6582116,0.29881266,0.014815471,0.018007312,0.00030000004,4232.0,20.267004311084747,20.267004311084747,1.0
6700000,0.6123021,0.37956774,None,None,None,5099.25,19.899753779172897,19.899753779172897,1.0
6710000,0.62489706,0.3964947,0.013980496,0.01496373,0.00030000004,6449.0,None,None,1.0
6720000,0.62071013,0.40817118,None,None,None,7565.5,15.139002919197083,15.139002919197083,1.0
6730000,0.642627,0.33083016,0.01265555,0.020195978,0.00030000004,None,None,None,1.0
6740000,0.64506227,0.48700848,None,None,None,6243.666666666667,18.922003984451294,18.922003984451294,1.0
6750000,0.74005896,0.3995587,0.012309742,0.021027606,0.00030000004,2624.0,20.87500286102295,20.87500286102295,1.0
6760000,0.7453437,0.25560182,None,None,None,8449.0,15.800003483891487,15.800003483891487,1.0
6770000,0.72346133,0.45488098,0.0135633815,0.020162862,0.00030000004,6249.0,16.583336328466732,16.583336328466732,1.0
6780000,0.67407995,0.36886698,None,None,None,4199.0,19.800003707408905,19.800003707408905,1.0
6790000,0.61671597,0.41226035,0.012025291,0.021786774,0.00030000004,3994.75,19.7542542219162,19.7542542219162,1.0
6800000,0.69235,0.4448744,None,None,None,5216.0,19.7830009162426,19.7830009162426,1.0
6810000,0.7601591,0.45545936,0.016313612,0.023439566,0.00030000004,3757.0,None,None,1.0
6820000,0.7688005,0.38479128,None,None,None,None,20.24200403690338,20.24200403690338,1.0
6830000,0.77099884,0.4249844,None,None,None,2607.0,20.142003059387207,20.142003059387207,1.0
6840000,0.7027848,0.37849224,0.012637522,0.021422058,0.00030000004,None,None,None,1.0
6850000,0.760173,0.32842618,None,None,None,None,None,None,1.0
6860000,0.7454396,0.40061656,0.0119039165,0.017954899,0.00030000004,None,None,None,1.0
6870000,0.78646874,0.30363917,None,None,None,6690.5,17.558503687381744,17.558503687381744,1.0
6880000,0.7632434,0.24558769,0.010270967,0.017016055,0.00030000004,3505.0,19.660670220851898,19.660670220851898,1.0
6890000,0.7320993,0.33885622,None,None,None,5078.25,19.420753449201584,19.420753449201584,1.0
6900000,0.7223653,0.23833883,0.011699049,0.019882716,0.00030000004,None,None,None,1.0
6910000,0.7280245,0.3305412,None,None,None,5193.166666666667,18.46020358800888,18.46020358800888,1.0
6920000,0.7078563,0.37470725,0.011809037,0.016614337,0.00030000004,None,18.53400421142578,18.53400421142578,1.0
6930000,0.7313988,0.36331266,None,None,None,None,None,None,1.0
6940000,0.72241575,0.444993,0.011271252,0.016351542,0.00030000004,4999.0,20.000004053115845,20.000004053115845,1.0
6950000,0.79353017,0.22652805,None,None,None,9999.0,9.250002264976501,9.250002264976501,1.0
6960000,0.75702995,0.3729685,0.010763769,0.015647927,0.00030000004,6574.0,16.67500340938568,16.67500340938568,1.0
6970000,0.6701873,0.41715834,None,None,None,2915.5,20.333504021167755,20.333504021167755,1.0
6980000,0.656934,0.21473558,0.011554938,0.02136712,0.00030000004,6828.25,11.795753002166748,11.795753002166748,1.0
6990000,0.61359173,0.5027159,None,None,None,3407.5,20.091502994298935,20.091502994298935,1.0
7000000,0.65723264,0.47752407,0.018819692,0.014606955,0.00030000004,3674.5,20.33300232887268,20.33300232887268,1.0
7010000,0.69253504,0.32804096,None,None,None,6232.2,17.941669950882595,17.941669950882595,1.0
7020000,0.72155994,0.4286018,None,None,None,None,None,None,1.0
7030000,0.63351536,0.389223,0.013627902,0.014909359,0.00030000004,7743.333333333333,12.755668818950653,12.755668818950653,1.0
7040000,0.56290364,0.48100922,None,None,None,7793.666666666667,16.538670420646667,16.538670420646667,1.0
7050000,0.6305942,0.3587381,0.017438205,0.015334439,0.00030000004,3190.5,20.308504104614258,20.308504104614258,1.0
7060000,0.64106935,0.511433,None,None,None,3674.0,20.075003027915955,20.075003027915955,1.0
7070000,0.6030639,0.4877948,0.015557085,0.016666656,0.00030000004,3307.5,21.69150385260582,21.69150385260582,1.0
7080000,0.64722246,0.3531879,None,None,None,6590.5,16.15850369632244,16.15850369632244,1.0
7090000,0.6876884,0.49376565,0.014666758,0.014629018,0.00030000004,3632.0,20.783503651618958,20.783503651618958,1.0
7100000,0.6729734,0.50550205,None,None,None,None,19.534003019332886,19.534003019332886,1.0
7110000,0.6852671,0.34001085,0.01539988,0.015746262,0.00030000004,2923.5,19.934003949165344,19.934003949165344,1.0
7120000,0.7117136,0.50176346,None,None,None,None,22.217002391815186,22.217002391815186,1.0
7130000,0.6959142,0.35056803,0.013635614,0.016884224,0.00030000004,4174.25,19.44975335896015,19.44975335896015,1.0
7140000,0.67982566,0.3935636,None,None,None,3915.0,20.084004163742065,20.084004163742065,1.0
7150000,0.65647095,0.42708147,0.013046379,0.015843323,0.00030000004,3121.0,20.450003147125244,20.450003147125244,1.0
7160000,0.6800034,0.38195336,None,None,None,5099.0,19.46680367588997,19.46680367588997,1.0
7170000,0.6160513,0.2998603,0.012275543,0.014836035,0.00030000004,4454.333333333333,19.37800391515096,19.37800391515096,1.0
7180000,0.63204783,0.5180993,None,None,None,5015.666666666667,19.6500040491422,19.6500040491422,1.0
7190000,0.6588039,0.36773047,0.015482261,0.018393997,0.00030000004,4832.5,21.117002964019775,21.117002964019775,1.0
7200000,0.64823556,0.41478214,None,None,None,None,20.716004073619843,20.716004073619843,1.0
7210000,0.6568787,0.47680673,None,None,None,4132.5,20.616503193974495,20.616503193974495,1.0
7220000,0.6475885,0.30492905,0.016734418,0.020655839,0.00030000004,5269.75,18.979253597557545,18.979253597557545,1.0
7230000,0.6376436,0.36645886,None,None,None,6582.5,16.416503071784973,16.416503071784973,1.0
7240000,0.6611542,0.46286884,0.011961636,0.015954282,0.00030000004,2999.0,19.500004291534424,19.500004291534424,1.0
7250000,0.6226716,0.41111282,None,None,None,3489.0,20.533254101872444,20.533254101872444,1.0
7260000,0.6664833,0.41391152,0.013589998,0.017209904,0.00030000004,2949.5,20.505337595939636,20.505337595939636,1.0
7270000,0.76222545,0.4689793,None,None,None,2883.0,22.116004467010498,22.116004467010498,1.0
7280000,0.7409074,0.4254873,0.014751386,0.017747808,0.00030000004,9383.0,15.616003721952438,15.616003721952438,1.0
7290000,0.76475316,0.39702123,None,None,None,None,None,None,1.0
7300000,0.70640534,0.3811622,0.013346034,0.019907486,0.00030000004,5676.666666666667,-10.000001192092896,-10.000001192092896,1.0
7310000,0.67488146,0.40085173,None,None,None,4332.5,19.903403639793396,19.903403639793396,1.0
7320000,0.57698673,0.34078372,0.0154744955,0.02018876,0.00030000004,3715.5,21.561003784338634,21.561003784338634,1.0
7330000,0.6923581,0.4696725,None,None,None,2482.0,21.017003536224365,21.017003536224365,1.0
7340000,0.7265542,0.57611376,0.013727331,0.012621733,0.00030000004,3982.5,20.016503870487213,20.016503870487213,1.0
7350000,0.6896278,0.22034708,None,None,None,2932.0,20.56700325012207,20.56700325012207,1.0
7360000,0.76502824,0.44424257,0.010124893,0.015285895,0.00030000004,4266.0,20.233003556728363,20.233003556728363,1.0
7370000,0.78504074,0.43828,None,None,None,5766.0,19.23300325870514,19.23300325870514,1.0
7380000,0.7697097,0.3541155,0.013438185,0.01466894,0.00030000004,9999.0,13.500003457069397,13.500003457069397,1.0
7390000,0.7300888,0.30766803,None,None,None,3788.0,19.377670486768086,19.377670486768086,1.0
7400000,0.64933187,0.33769694,None,None,None,4699.0,21.30000427365303,21.30000427365303,1.0
7410000,0.6589177,0.33455196,0.011637305,0.016744616,0.00030000004,2893.3333333333335,19.933504104614258,19.933504104614258,1.0
7420000,0.6411835,0.43829298,None,None,None,3682.5,20.52767054239909,20.52767054239909,1.0
7430000,0.6135282,0.27331147,0.013769499,0.015610716,0.00030000004,8132.333333333333,6.866668283939362,6.866668283939362,1.0
7440000,0.61301965,0.4191312,None,None,None,6557.5,17.441503316164017,17.441503316164017,1.0
7450000,0.6069859,0.49478555,0.01108131,0.01863694,0.00030000004,4777.0,19.888670762379963,19.888670762379963,1.0
7460000,0.57598287,0.39043206,None,None,None,5260.0,20.108502984046936,20.108502984046936,1.0
7470000,0.59292614,0.519776,0.015647715,0.015637899,0.00030000004,6449.0,16.27500346302986,16.27500346302986,1.0
7480000,0.66224414,0.3111789,None,None,None,7289.0,17.387503370642662,17.387503370642662,1.0
7490000,0.600202,0.5045945,0.015750807,0.016803714,0.00030000004,3132.25,15.093403071165085,15.093403071165085,1.0
7500000,0.5512002,0.51481605,None,None,None,2876.6666666666665,19.789003769556682,19.789003769556682,1.0
7510000,0.52352715,0.4496768,0.017022828,0.015208854,0.00030000004,None,None,None,1.0
7520000,0.57003504,0.52389365,None,None,None,6174.0,16.325002908706665,16.325002908706665,1.0
7530000,0.601878,0.532054,None,None,None,None,None,None,1.0
7540000,0.6900904,0.42706186,0.014506548,0.018068371,0.00030000004,4307.0,21.767003774642944,21.767003774642944,1.0
7550000,0.6182831,0.43250203,None,None,None,3465.6,20.714004000027973,20.714004000027973,1.0
7560000,0.5351108,0.37950295,0.016929315,0.021452012,0.00030000004,2765.0,20.734004020690918,20.734004020690918,1.0
7570000,0.5274262,0.4747258,None,None,None,4665.5,19.833503797650337,19.833503797650337,1.0
7580000,0.64534366,0.54593116,0.014831332,0.015979351,0.00030000004,3124.5,20.87450349330902,20.87450349330902,1.0
7590000,0.6152256,0.38440737,None,None,None,5299.25,18.949753887951374,18.949753887951374,1.0
7600000,0.64862216,0.38852292,0.014123098,0.013265455,0.00030000004,3466.0,20.03300404548645,20.03300404548645,1.0
7610000,0.69847685,0.56139386,None,None,None,4632.0,19.86700451374054,19.86700451374054,1.0
7620000,0.7180309,0.38276652,0.015432362,0.018246239,0.00030000004,3632.5,19.86650401353836,19.86650401353836,1.0
7630000,0.6571392,0.4236251,None,None,None,2999.0,20.833337207635243,20.833337207635243,1.0
7640000,0.6712258,0.39484408,0.0113129215,0.015393859,0.00030000004,5249.0,20.950004309415817,20.950004309415817,1.0
7650000,0.6699357,0.36849776,None,None,None,2549.0,20.150003612041473,20.150003612041473,1.0
7660000,0.60446984,0.5479082,0.013321784,0.017903801,0.00030000004,8140.5,20.71700343489647,20.71700343489647,1.0
7670000,0.5886359,0.36270776,None,None,None,2999.0,18.500003844499588,18.500003844499588,1.0
7680000,0.5846429,0.38903072,0.013481292,0.015847791,0.00030000004,3860.0,19.47233708699544,19.47233708699544,1.0
7690000,0.6061785,0.43379205,None,None,None,3499.0,21.500004053115845,21.500004053115845,1.0
7700000,0.5532348,0.4169324,None,None,None,6945.0,15.927670031785965,15.927670031785965,1.0
7710000,0.57668805,0.41919968,0.015088339,0.019275654,0.00030000004,3099.0,20.15825416147709,20.15825416147709,1.0
7720000,0.6050746,0.42604408,None,None,None,None,None,None,1.0
7730000,0.57122,0.4974318,0.014712954,0.020025212,0.00030000004,None,None,None,1.0
7740000,0.6049292,0.3821136,None,None,None,3510.3333333333335,20.322003563245136,20.322003563245136,1.0
7750000,0.6122757,0.440235,0.013310521,0.017039035,0.00030000004,2648.6666666666665,21.18367063999176,21.18367063999176,1.0
7760000,0.6456807,0.3603652,None,None,None,8599.0,15.900002598762512,15.900002598762512,1.0
7770000,0.57575566,0.44858593,0.013629232,0.017001064,0.0003,3518.5,20.216603660583495,20.216603660583495,1.0
7780000,0.5345306,0.41807124,None,None,None,3907.0,22.09200370311737,22.09200370311737,1.0
7790000,0.5504864,0.47845107,0.014571021,0.018956712,0.00030000004,3349.0,18.80000352859497,18.80000352859497,1.0
7800000,0.4749683,0.48240176,None,None,None,4157.0,20.77800424893697,20.77800424893697,1.0
7810000,0.49406528,0.47123456,0.018506682,0.015781315,0.00030000004,7593.333333333333,19.108503311872482,19.108503311872482,1.0
7820000,0.44564426,0.48743755,None,None,None,5387.666666666667,16.458502992987633,16.458502992987633,1.0
7830000,0.48816425,0.47138464,0.013588897,0.017155787,0.00030000004,4171.333333333333,21.850003123283386,21.850003123283386,1.0
7840000,0.48711443,0.48411918,None,None,None,6688.0,15.579002872109413,15.579002872109413,1.0
7850000,0.5633657,0.50920796,None,None,None,3091.0,20.68867067495982,20.68867067495982,1.0
7860000,0.4835766,0.5388345,0.017774226,0.01892219,0.00030000004,6482.5,17.01650384068489,17.01650384068489,1.0
7870000,0.53801405,0.58295083,None,None,None,3482.5,20.350003123283386,20.350003123283386,1.0
7880000,0.5827392,0.48718032,0.01654287,0.018808221,0.00030000004,None,20.683003664016724,20.683003664016724,1.0
7890000,0.60622895,0.45774207,None,None,None,None,None,None,1.0
7900000,0.5811121,0.46939242,0.015305756,0.017697265,0.00030000004,3141.0,21.108003318309784,21.108003318309784,1.0
7910000,0.61750925,0.41756886,None,None,None,3735.3333333333335,20.609804224967956,20.609804224967956,1.0
7920000,0.61418205,0.36008283,0.012111052,0.017787267,0.00030000004,3199.0,21.211003720760345,21.211003720760345,1.0
7930000,0.5597185,0.44882673,None,None,None,3486.75,20.512253746390343,20.512253746390343,1.0
7940000,0.5761714,0.5754031,0.013605286,0.018357504,0.00030000004,6299.0,18.333004862070084,18.333004862070084,1.0
7950000,0.61768836,0.37158382,None,None,None,3132.0,19.467003017663956,19.467003017663956,1.0
7960000,0.64572537,0.49980864,0.013348487,0.016422072,0.00030000004,None,None,None,1.0
7970000,0.6739211,0.4362677,None,None,None,9999.0,10.00000250339508,10.00000250339508,1.0
7980000,0.6562163,0.3668237,0.01422526,0.017879033,0.00030000004,4226.333333333333,19.550503939390182,19.550503939390182,1.0
7990000,0.76580554,0.39122263,None,None,None,3039.0,20.419503549734753,20.419503549734753,1.0
8000000,0.6685068,0.40821847,0.013258824,0.020099103,0.00030000004,3099.0,20.400003612041473,20.400003612041473,1.0
8010000,0.73513556,0.4237134,None,None,None,None,None,None,1.0
8020000,0.76205087,0.5189955,0.014498979,0.017492997,0.00030000004,3254.6666666666665,19.64150369167328,19.64150369167328,1.0
8030000,0.7641896,0.3089201,None,None,None,6262.2,19.02233688036601,19.02233688036601,1.0
8040000,0.6744249,0.39338377,0.012752179,0.014760943,0.00030000004,6843.333333333333,18.15567021568616,18.15567021568616,1.0
8050000,0.6707734,0.43460774,None,None,None,2666.0,19.833004474639893,19.833004474639893,1.0
8060000,0.6946341,0.47428244,0.017483635,0.014270037,0.00030000004,3315.5,20.68350327014923,20.68350327014923,1.0
8070000,0.5722517,0.53016937,None,None,None,3082.5,20.916504502296448,20.916504502296448,1.0
8080000,0.7021584,0.39444062,0.014914978,0.013663975,0.00030000004,3382.3333333333335,20.35850352048874,20.35850352048874,1.0
8090000,0.74183756,0.5155345,None,None,None,None,19.63300359249115,19.63300359249115,1.0
8100000,0.6877277,0.49167934,None,None,None,5632.333333333333,20.80000388622284,20.80000388622284,1.0
8110000,0.6191522,0.40051723,0.0142797055,0.018533142,0.0003,9999.0,14.500002406537533,14.500002406537533,1.0
8120000,0.68830013,0.36566907,None,None,None,3390.5,21.634002923965454,21.634002923965454,1.0
8130000,0.6257366,0.47094932,0.015232146,0.014463008,0.00030000004,9999.0,18.041503816843033,18.041503816843033,1.0
8140000,0.622633,0.38626838,None,None,None,3625.6,19.773403310775755,19.773403310775755,1.0
8150000,0.6123657,0.34660497,0.014317918,0.014469377,0.00030000004,3643.3333333333335,20.52233686049779,20.52233686049779,1.0
8160000,0.69509846,0.46617594,None,None,None,3090.5,20.908503472805023,20.908503472805023,1.0
8170000,0.71043706,0.5423415,0.014734168,0.018090237,0.00030000004,3657.0,19.950004160404205,19.950004160404205,1.0
8180000,0.6516307,0.32413805,None,None,None,2882.0,21.425503969192505,21.425503969192505,1.0
8190000,0.7157125,0.44593126,0.014152302,0.02104265,0.00030000004,5966.0,19.033004343509674,19.033004343509674,1.0
8200000,0.6946867,0.49668708,None,None,None,9999.0,14.50000387430191,14.50000387430191,1.0
8210000,0.6501319,0.33212686,0.0111387195,0.016725313,0.00030000004,2649.0,20.400003671646118,20.400003671646118,1.0
8220000,0.63151455,0.40938172,None,None,None,3866.0,19.19150400161743,19.19150400161743,1.0
8230000,0.7154003,0.32209626,0.0119632315,0.020127743,0.00030000004,3457.5,20.541503697633743,20.541503697633743,1.0
8240000,0.63740706,0.37042475,None,None,None,5493.666666666667,18.505337794621784,18.505337794621784,1.0
8250000,0.6270677,0.42594603,0.014663476,0.016517906,0.00030000004,6732.25,20.189003845055897,20.189003845055897,1.0
8260000,0.5020603,0.28543374,None,None,None,5571.333333333333,17.445753037929535,17.445753037929535,1.0
8270000,0.6129386,0.53067607,None,None,None,None,None,None,1.0
8280000,0.59523773,0.44178924,0.014724147,0.015237018,0.00030000004,None,None,None,1.0
8290000,0.63655394,0.398959,None,None,None,5454.333333333333,19.5446704129378,19.5446704129378,1.0
8300000,0.67079246,0.38537893,0.0129398145,0.016695738,0.00030000004,4987.666666666667,18.84467037518819,18.84467037518819,1.0
8310000,0.61246186,0.34704062,None,None,None,5843.666666666667,19.322003106276195,19.322003106276195,1.0
8320000,0.6375397,0.45059326,0.015716484,0.012306316,0.00030000004,3699.0,19.300002813339233,19.300002813339233,1.0
8330000,0.5899971,0.43093434,None,None,None,4216.0,20.283003091812134,20.283003091812134,1.0
8340000,0.62976116,0.45161203,0.013336339,0.01614046,0.00030000004,3049.0,20.450003534555435,20.450003534555435,1.0
8350000,0.55650127,0.26252112,None,None,None,4788.333333333333,19.877336740493774,19.877336740493774,1.0
8360000,0.56482273,0.44000652,0.013610346,0.016483365,0.00030000004,3316.0,20.683003962039948,20.683003962039948,1.0
8370000,0.552832,0.3823886,None,None,None,7099.0,19.300003230571747,19.300003230571747,1.0
8380000,0.5142916,0.44777384,0.012907462,0.020607432,0.00030000004,3665.5,18.38900379339854,18.38900379339854,1.0
8390000,0.617724,0.3812393,None,None,None,9999.0,16.00000351667404,16.00000351667404,1.0
8400000,0.5889255,0.5136669,0.013922596,0.017431557,0.00030000004,5476.666666666667,16.70000347495079,16.70000347495079,1.0
8410000,0.57265127,0.32521006,None,None,None,4140.5,20.961336851119995,20.961336851119995,1.0
8420000,0.5775501,0.39986035,0.014026957,0.01800891,0.00030000004,4665.75,19.99150323867798,19.99150323867798,1.0
8430000,0.642485,0.41497037,None,None,None,None,20.175003364682198,20.175003364682198,1.0
8440000,0.56095785,0.36674705,0.014038661,0.014544583,0.00030000004,4668.0,19.331003742558615,19.331003742558615,1.0
8450000,0.6342169,0.44311494,None,None,None,3982.0,21.017004013061523,21.017004013061523,1.0
8460000,0.63067997,0.42329043,0.015753148,0.022744637,0.00030000004,5111.5,16.7835031747818,16.7835031747818,1.0
8470000,0.6319074,0.48456737,None,None,None,4282.0,21.900003790855408,21.900003790855408,1.0
8480000,0.71984655,0.44767314,None,None,None,None,None,None,1.0
8490000,0.71223116,0.5402415,0.016837863,0.0138236275,0.00030000004,None,None,None,1.0
8500000,0.6703939,0.38757095,None,None,None,4649.0,19.600003451108932,19.600003451108932,1.0
8510000,0.5469861,0.39620614,0.017691024,0.014959308,0.00030000004,5128.0,20.994670629501343,20.994670629501343,1.0
8520000,0.55642164,0.37848803,None,None,None,3449.0,18.025004029273987,18.025004029273987,1.0
8530000,0.5165778,0.54797655,0.014477981,0.018547302,0.00030000004,3207.5,21.041504502296448,21.041504502296448,1.0
8540000,0.53713936,0.52061963,None,None,None,2932.0,None,None,1.0
8550000,0.5300773,0.45546883,0.019134315,0.016879527,0.00030000004,4257.5,20.275003373622894,20.275003373622894,1.0
8560000,0.5381888,0.4774644,None,None,None,3549.0,20.725003480911255,20.725003480911255,1.0
8570000,0.5332197,0.48842043,0.014243727,0.017344212,0.00030000004,3933.0,20.56600421667099,20.56600421667099,1.0
8580000,0.53145325,0.4901761,None,None,None,2982.0,20.767004191875458,20.767004191875458,1.0
8590000,0.48872125,0.35410133,0.012880188,0.014331449,0.00030000004,3469.75,21.062003578458512,21.062003578458512,1.0
8600000,0.49697238,0.44035596,None,None,None,4615.5,20.189004004001617,20.189004004001617,1.0
8610000,0.45815992,0.5770684,0.013446058,0.0135264555,0.00030000004,5699.0,None,None,1.0
8620000,0.5080425,0.53821546,None,None,None,None,19.300003707408905,19.300003707408905,1.0
8630000,0.50134623,0.4383761,0.015420768,0.014263311,0.00030000004,3607.25,20.266753405332565,20.266753405332565,1.0
8640000,0.5136021,0.4414218,None,None,None,3257.0,20.492003917694092,20.492003917694092,1.0
